sku,name,description,category,rating,reviewCount,price,image,url
4872738,Williams Sonoma Rustic Vegetable Pasta Sauce,"Our rustic sauce celebrates the summer harvest with a blend of tomatoes, peppers, zucchini, eggplant and Italian herbs. It's hand tended from start to finish, so each vegetable retains its full flavor and chunky texture. For a great meal in minutes,…",food,,,14.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202131/0031/img31o.jpg,https://www.williams-sonoma.com/products/williams-sonoma-rustic-vegetable-pasta-sauce-15/
1438544,Cabernet Braised Short Rib Haute Pocket,"Get any celebration off to a delicious start with these fine-dining appetizers. Hand prepared by master chefs, they feature buttery house-made puff pastry filled with shredded beef that's cooked in red wine sauce. The one-bite wonders arrive frozen,…",food,,,54.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202137/0093/img27o.jpg,https://www.williams-sonoma.com/products/cabernet-braised-short-rib-haute-pocket/
6685908,Wicker &amp;amp; Metal Napkin Ring,"Handwoven wicker wraps our napkin rings in natural color and texture, lending warm contrast to the polished metal. The versatile design complements solid and patterned table linens for everyday meals and casual get-togethers.",tabletop-glassware-bar,,,1.99,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202148/0047/img17o.jpg,https://www.williams-sonoma.com/products/wicker-metal-napkin-ring/
5268860,H&amp;amp;H Bagels with Schmear &amp;amp; Nova Lox,"Bagel lovers around the globe have made the trip to New York City to experience the wonder of H&amp;amp;H Bagels, famous since 1972 for creations &amp;quot;like no other bagel in the world.&amp;quot; We're proud to bring you these legendary bagels, crafted using…",food,,,68.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202146/0024/img32o.jpg,https://www.williams-sonoma.com/products/hh-bagels-half-dozen-bagels-with-schmear-and-nova-lox/
7564891,Tellicherry Peppercorns,"Tasting Notes: Complex woodsy and citrusy notes. Suggested Uses/Why We Love It: Regarded as the highest-quality variety, the Tellicherry peppercorn is a classic pantry staple that elevates brines, stocks, meat and vegetables. Add coarsely cracked…",food,,,14.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0074/img24o.jpg,https://www.williams-sonoma.com/products/tellicherry-peppercorns/
1530804,"What's Gaby Cooking, Party Set","Spice up your life with seasonings and starters from the kitchen of Gaby Dalkin, the creative food blogger behind What's Gaby Cooking. Her signature recipes guarantee the ultimate combination of bold Latin flavors, featuring authentic ingredients…",food,,,39.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202147/0042/img35o.jpg,https://www.williams-sonoma.com/products/gaby-dalkin-party-set/
6364798,"Williams Sonoma Concentrate, Organic Vegetable Stock","Chefs refer to stocks as the &amp;quot;foundations of cooking.&amp;quot; Our premium vegetable stock is no exception, offering a delicious base for a range of both vegetarian and non-vegetarian preparations &amp;ndash; from soups and stews to sauces, risotto and…",food,,,24.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0079/img36o.jpg,https://www.williams-sonoma.com/products/organic-vegetable-stock-concentrate/
3227860,Fortnum &amp;amp; Mason Preserve Trio,"Founded in St. James, England more than 300 years ago, Fortnum &amp;amp; Mason is a renowned purveyor of fine foods and a favorite of the Royal family. The preserves in this set are gently simmered to showcase the fruit's fresh-picked aroma and achieve a…",food,,,29.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202149/0026/img12o.jpg,https://www.williams-sonoma.com/products/fortnum-and-mason-preserve-trio/
6063457,White Balsamic Vinegar,"Our white balsamic condiment is crafted in Modena, Italy, by the Leonardi family, makers of fine vinegars since the 1800s. It&amp;rsquo;s made from the must of Trebbiano grapes, a varietal dictated by the consortium for making balsamic, combined with…",food,,,29.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202140/0412/img12o.jpg,https://www.williams-sonoma.com/products/white-balsamic-vinegar/
9282855,Sweet Yam Casserole,"Sweet, tender yams are a mainstay at the holiday table, and our streusel-topped casserole carries on the tradition with a modern twist on the perennial favorite. Chefs begin with tender cubed yams and blend them with a brown sugar butter sauce…",food,,,69.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202132/0089/img1o.jpg,https://www.williams-sonoma.com/products/sweet-yam-casserole-2017/
7439666,Instant Pot Classic Chili Starter,"With the Instant Pot, our custom-blended starter and a few simple ingredients, you can whip up a hearty pot of chili in minutes. Created by the Williams Sonoma Test Kitchen chefs, the starter is made with black beans, red and green bell peppers,…",food,,,12.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202141/0006/img48o.jpg,https://www.williams-sonoma.com/products/instant-pot-classic-chili-starter/
1763978,CRUST Cinnamon Rolls,"Without a doubt the fluffiest, gooiest cinnamon buns we have ever tasted, these treats are made by CRUST, a Michigan bakery popular for their distinctive pastries. To make these substantial buns, they use farm-fresh eggs, Madagascar vanilla and…",food,,,34.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202146/0153/crust-cinnamon-rolls-o.jpg,https://www.williams-sonoma.com/products/cinnamon-rolls/
5646779,Riedel Amadeo White Decanter,"A dusky grey hue filters through this limited-edition crystalline decanter. Its freeform shape facilitates aeration, while the narrow mouth ensures drip-free pouring. Handcrafted by a skilled glassblower, each unique decanter is suitable for a range of varietals from young whites to mature reds.",tabletop-glassware-bar,,,525,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202141/0005/img27o.jpg,https://www.williams-sonoma.com/products/riedel-amadeo-white-decanter/
3991360,Williams Sonoma Organic Tomato Basil Pasta Sauce,"Italian cooks will tell you that ripe, juicy tomatoes and fresh basil are a kitchen match made in heaven. We couldn&amp;rsquo;t agree more, so we&amp;rsquo;ve blended our sauce just as they do in Italy, slow-simmering organic tomatoes with basil, garlic and…",food,,,16.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0442/img16o.jpg,https://www.williams-sonoma.com/products/williams-sonoma-organic-pasta-sauce-tomato-basil/
5865663,Bacon Wrapped Beef Tenderloin with Gorgonzola,"Elevate any celebration with these fine-dining appetizers. Featuring crispy, smoked bacon and blue cheese wrapped around a tasty morsel of beef tenderloin, they're the perfect one-bite taste sensation. Each savory snack is hand prepared by master…",food,,,54.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202146/0136/img1o.jpg,https://www.williams-sonoma.com/products/bacon-wrapped-beef-tenderloin-with-gorgonzola/
4846595,"Navy Woven Napkin Rings, Set of 4","Add a finishing touch to casual table settings with napkin rings in shades of sand and sea. Each ring is hand woven from natural rattan, a naturally sustainable plant known for its strong, resilient fibers.",tabletop-glassware-bar,,,14.99,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0084/img81o.jpg,https://www.williams-sonoma.com/products/navy-woven-napkin-rings/
177960,Large Lemon Yogurt Loaf,"A San Francisco Bay Area favorite for more than four decades, Sweet Things bakeshop is famous for its tempting takes on classic American desserts.&amp;nbsp;This lemon yogurt loaf is brimming with bright citrusy flavor, which makes it ideal for breakfast,…",food,,,39.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202134/0026/img7o.jpg,https://www.williams-sonoma.com/products/large-lemon-yogurt-loaf/
4807087,Jacobsen Salt Co. Flake Finishing Sea Salt,"A sprinkling of high-quality salt can make any dish simply sing. For its flavorful finishing salts, Jacobsen Salt Co. gathers water from pristine Netarts Bay, on the rugged Oregon coastline. Using custom methods perfected by company founder Ben…",food,,,14.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202135/0024/img94o.jpg,https://www.williams-sonoma.com/products/jacobsen-salt-company-flake-finishing-sea-salt/
4786277,What's Gaby Cooking Cocktail Party Bundle,"Spice up the holidays with our cocktail collection from the kitchen of Gaby Dalkin, the creative food blogger behind&amp;nbsp;What's Gaby Cooking. With Gaby's signature spice blends and drink mixes, it's easy to bring a flavorful twist to the season's festive celebrations.&amp;nbsp;",food,,,79.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202144/0002/img23o.jpg,https://www.williams-sonoma.com/products/whats-gaby-cooking-cocktail-party-bundle/
6838197,"Williams Sonoma Bellegem Waffle Mix, Family Size","Belgian waffles are incredibly light and airy, famous for their crisp, golden crusts and fluffy, souffl&amp;#233;-like interiors. With our family-sized mix, it's easy to whip up a big batch of homemade waffles &amp;ndash; just add water and butter. Fill the…",food,,,19.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202140/0136/img7o.jpg,https://www.williams-sonoma.com/products/bellegum-waffle-family-size-mix/
2023607,Pho Broth Concentrate,"Our fresh, flavorful take on a classic Vietnamese broth makes it easy to whip up your own healthy noodle soup &amp;ndash; without spending hours in the kitchen. The slow-simmered pho starter blends the traditional flavors of chicken, vegetables, ginger,…",food,,,6.99,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202151/0040/img33o.jpg,https://www.williams-sonoma.com/products/pho-broth-concentrate/
7233520,Fortnum &amp;amp; Mason Royal Blend Tea Tin,"Suppliers of tea to the royal houses for over 300 years, an achievement honored by numerous Royal Warrants of Appointment, Fortnum &amp;amp; Mason is a destination for fine teas from far-away lands, and is the center of excellence, knowledge and passion…",food,,,29.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/1036/img28o.jpg,https://www.williams-sonoma.com/products/fortnum-and-mason-royal-blend-tea-tin/
6953389,VSOP Rose Vinegar,"To prepare their VSOP (Very Special Old Pale) Ros&amp;#233; Balsamic Vinegar, chefs at Oliver Napa Valley blend new and older harvests in wooden barrels to ensure consistent quality year after year. Albana, Trebbiano and Montuni white grape must from the…",food,,,29.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0422/img69o.jpg,https://www.williams-sonoma.com/products/vsop-rose-vinegar/
3164862,Creamed Spinach &amp;amp; Kale with Parmesan,"Back by popular demand, this best-selling side dish is at once creamy and crunchy, richly flavored and completely decadent. Fresh spinach and kale are blended with a savory mixture of Asiago, Gruyere and Parmesan cheeses, then top it off with a…",food,,,69.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0501/img21o.jpg,https://www.williams-sonoma.com/products/creamed-spinach-and-kale-with-parmesan/
1873775,Spanish Paella Gift Set in Paella Pan,"Paella takes its name from the pan it's cooked in, designed with a wide, shallow base to promote evaporation and produce crisp, toasted saffron rice at the bottom. Originally a laborers' meal cooked over an open fire in the fields and eaten directly…",food,,,49.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0707/img87o.jpg,https://www.williams-sonoma.com/products/spanish-paella-gift-set-in-paella-pan/
5026114,Vista Alegre Pombalino Crystal Whiskey Decanter,"A nod to Pombaline, an 18th century Portuguese architectural style named after the first Marques de Pombal, this stunning whiskey decanter is handcrafted of lead crystal for exceptional sparkle and clarity. Made in Portugal, it's painted by hand with…",tabletop-glassware-bar,,,295,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202146/0029/img25o.jpg,https://www.williams-sonoma.com/products/vista-alegre-pombalino-whisky-decanter/
5534142,"Williams Sonoma Pasta Sauce, Creamy Sausage Ragu","Prepared just like it would be in an Italian home kitchen, this bold, rustic ragu is slow-simmered in small batches using the finest organic ingredients. For rich, hearty character, we start with Italian&amp;nbsp;nduja&amp;nbsp;sausage &amp;ndash; a spicy,…",food,,,14.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202142/0064/img39o.jpg,https://www.williams-sonoma.com/products/williams-sonoma-pasta-sauce-creamy-sausage-ragu/
2588721,Le Creuset Heritage Stoneware Rectangular Dish,"This rectangular baker is perfect for cooking casseroles and lasagnas, as well as oven-roasting vegetables and smaller cuts of meat. Le Creuset Stoneware is an extremely durable and versatile choice for one-dish baking, serving and storing. The…",bakeware,2.0714,14,39.99,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202132/0296/le-creuset-heritage-stoneware-rectangular-dish-1-o.jpg,https://www.williams-sonoma.com/products/le-creuset-heritage-stoneware-rectangular-baking-dish/
518335,Assorted Arancini Bites,"If you travel throughout Southern Italy, you'll find street vendors selling arancini, a favorite street snack, still warm and crisp, fresh from the fryer. Filled with tender rice and gooey cheese with a crisp, golden crust, it's the ultimate comfort…",food,,,39.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0205/assorted-arancini-bites-o.jpg,https://www.williams-sonoma.com/products/assorted-arancini-bites/
6358040,"Alabaster Napkin Rings, Set of 4","Inspired by the soft sea and sky blues of the Mediterranean, our napkin rings are carved from Italian alabaster, a stone whose beauty has captured the imagination of artisans since ancient Etruscan times. The oval-shaped rings are smooth and cool to…",tabletop-glassware-bar,,,14.99,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202152/0067/img75o.jpg,https://www.williams-sonoma.com/products/alabaster-napkin-ring/
578609,"Callie's Biscuits, Country Ham","A mother-daughter team is behind the much-touted Callie's Biscuits of South Carolina. Every biscuit is made from scratch using the best local ingredients from Charleston&amp;rsquo;s Coburg Dairy. Baked with fresh butter, cream cheese and flour, these are…",food,,,79.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0739/img42o.jpg,https://www.williams-sonoma.com/products/callies-biscuits-country-ham/
